Freq(Hz),Re(V1),Im(V1),Re(V2),Im(V2),Re(V1_I),Im(V1_I)
154.5927736419477,2.0,0.0,1.9999993078254406,0.0011765834605218085,-0.5714283736644116,-0.0003361667030062311
157.8331405652118,2.0,0.0,1.9999993359548318,0.0011524278265653734,-0.5714283817013804,-0.0003292650933043923
161.14142772530198,2.0,0.0,1.9999993629410686,0.0011287681148382663,-0.5714283894117339,-0.000322505175668076
164.51905877536623,2.0,0.0,1.9999993888306076,0.001105594143951014,-0.571428396808745,-0.0003158840411288611
167.96748720926533,2.0,0.0,1.999999413668018,0.0010828959415379014,-0.5714284039051479,-0.0003093988404394004
171.48819698705393,2.0,0.0,1.9999994374960572,0.001060663739965856,-0.5714284107131591,-0.0003030467828473874
175.08270317357253,2.0,0.0,1.9999994603557452,0.0010388879721314195,-0.5714284172444986,-0.0002968251348946912
178.75255259042353,1.9999999999999998,0.0,1.9999994822864346,0.0010175592673440019,-0.5714284235104099,-0.0002907312192411433
182.49932448161525,2.0,0.0,1.9999995033258797,0.000996668447293632,-0.5714284295216799,-0.0002847624135124663
186.324631193156,2.0,0.0,1.9999995235102996,0.0009762065221014922,-0.571428435288657,-0.0002789161491718549
190.23011886689437,2.0,0.0,1.9999995428744417,0.0009561646864515186,-0.5714284408212691,-0.0002731899104147196
194.21746814890264,2.0,0.0,1.9999995614516415,0.000936534315801413,-0.5714284461290404,-0.000267581233086118
198.28839491270713,2.0,0.0,1.9999995792738796,0.000917306962671442,-0.5714284512211084,-0.000262087703620412
202.44465099768038,2.0,0.0,1.999999596371837,0.0008984743530094074,-0.571428456106239,-0.00025670695800268786
206.6880249629082,2.0000000000000004,0.0,1.999999612774948,0.0008800283826302475,-0.5714284607928423,-0.0002514366807514993
211.02034285685943,2.0000000000000004,0.0,1.9999996285114503,0.0008619611137287215,-0.5714284652889857,-0.0002462746039224918
215.44346900318845,2.0,0.0,1.9999996436084344,0.0008442647714636866,-0.5714284696024098,-0.00024121850613248187
219.95930680300748,2.0,0.0,1.9999996580918897,0.0008269317406124936,-0.5714284737405398,-0.00023626621160356955
224.5697995539774,2.0,1.57365311501788e-19,1.9999996719867497,0.0008099545622940576,-0.5714284777104999,-0.00023141558922687357
229.2769312865649,2.0,0.0,1.9999996853169342,0.0007933259307592065,-0.5714284815191241,-0.00022666455164548755
234.0827276178292,2.0,0.0,1.9999996981053914,0.0007770386902469163,-0.571428485172969,-0.00022201105435626177
238.98925662310504,2.0,0.0,1.9999997103741363,0.0007610858319050821,-0.5714284886783246,-0.00021745309483002347
243.99862972595503,2.0,1.4483481526267993e-19,1.9999997221442898,0.0007454604907745073,-0.5714284920412256,-0.00021298871187723284
249.11300260677885,2.0,0.0,1.9999997334361141,0.0007301559428347988,-0.5714284952674611,-0.0002086159836670854
254.33457613046482,2.0,0.0,1.999999744269048,0.0007151656021109175,-0.571428498362585,-0.00020433302917454782
259.665597293487,2.0,1.3609618227848369e-19,1.9999997546617407,0.0007004830178391202,-0.5714285013319259,-0.00020013800509689146
265.1083601908539,2.0,0.0,1.999999764632083,0.0006861018716910843,-0.5714285041805951,-0.00019602910619745265
270.66520700332416,2.0,0.0,1.999999774197239,0.0006720159750550235,-0.5714285069134969,-0.0001920045643014353
276.33852900531696,2.0,1.2788479618788804e-19,1.9999997833736751,0.0006582192663726099,-0.5714285095353357,-0.00018806264753503136
282.1307675939471,2.0,0.0,1.9999997921771886,0.0006447058085305748,-0.5714285120506252,-0.00018420165958016422
288.0444153396298,2.0,1.2268766405013394e-19,1.9999998006229347,0.0006314697863058572,-0.5714285144636957,-0.00018041993894453057
294.08201705870636,2.0,0.0,1.9999998087254525,0.0006185055038631974,-0.5714285167787008,-0.0001767158582466278
300.2461709085549,2.0,0.0,1.999999816498691,0.0006058073823041064,-0.571428518999626,-0.00017308782351545897
306.5395295056527,2.0,0.0,1.9999998239560315,0.0005933699572661534,-0.5714285211302946,-0.00016953427350461524
312.96480106707503,2.0,0.0,1.9999998311103118,0.0005811878765715369,-0.5714285231743746,-0.00016605367902043912
319.52475057592136,2.0,0.0,1.9999998379738482,0.0005692558979239298,-0.5714285251353851,-0.00016264454226397993
326.222200971167,2.0,-1.0832952618031414e-19,1.9999998445584561,0.0005575688866526097,-0.5714285270167018,-0.0001593053961864599
333.06003436245885,2.0,0.0,1.9999998508754713,0.0005461218135028955,-0.5714285288215631,-0.00015603480385797017
340.0411932703706,2.0,0.0,1.9999998569357682,0.0005349097524719503,-0.5714285305530765,-0.00015283135784912864
347.16868189265597,2.0,0.0,1.9999998627497795,0.0005239278786890124,-0.5714285322142226,-0.0001496936796254321
354.44556739704353,2.0,9.970359262842488e-20,1.9999998683275144,0.0005131714663391439,-0.5714285338078612,-0.0001466204189540411
361.874981241128,2.0,0.0,1.9999998736785747,0.0005026358866296063,-0.5714285353367355,-0.00014361025332274466
369.46012051993023,1.9999999999999996,0.0,1.9999998788121724,0.000492316605797981,-0.5714285368034778,-0.00014066188737085173
377.2042493416997,2.0,0.0,1.999999883737145,0.00048220918316118787,-0.5714285382106129,-0.00013777405233176795
385.1107002325569,2.0,0.0,1.999999888461971,0.0004723092692045528,-0.571428539560563,-0.0001349455054870151
393.18287557057704,2.0,0.0,1.9999998929947838,0.0004626126037101086,-0.5714285408556524,-0.0001321750296314596
401.4242490499322,2.0,0.0,1.9999998973433868,0.0004531150139233218,-0.5714285420981106,-0.00012946143254952052
409.83836717572615,2.0,0.0,1.9999999015152663,0.00044381241275745167,-0.5714285432900761,-0.00012680354650212904
418.42885079015804,2.0,0.0,1.999999905517604,0.00043470079703477997,-0.571428544433601,-0.00012420022772422284
427.19939663067765,2.0,0.0,1.9999999093572902,0.00042577624576394316,-0.5714285455306544,-0.00012165035593255519
436.15377892080056,2.0000000000000004,0.0,1.9999999130409347,0.0004170349184526316,-0.5714285465831241,-0.00011915283384360902
445.29585099426555,2.0,0.0,1.9999999165748787,0.00040847305345493223,-0.5714285475928226,-0.00011670658670140919
454.6295469532399,2.0,7.773251144264172e-20,1.9999999199652065,0.00040008696635259367,-0.5714285485614875,-0.00011431056181502676
464.15888336127773,2.0,7.613663710320344e-20,1.999999923217754,0.0003918730483695299,-0.5714285494907868,-0.0001119637285603273
473.8879609717651,2.0,0.0,1.9999999263381207,0.0003838277648188707,-0.5714285503823202,-0.00010966507566253448
483.82096649259574,2.0,0.0,1.9999999293316784,0.00037594765358189494,-0.5714285512376224,-0.00010741361530911282
493.9621743878321,2.0,0.0,1.9999999322035804,0.00036822932361819255,-0.5714285520581658,-0.00010520837817662642
504.3159487171359,2.0,7.007412030216636e-20,1.9999999349587705,0.0003606694535064093,-0.571428552845363,-0.0001030484152875455
514.8867450137492,2.0000000000000004,0.0,1.9999999376019924,0.00035326479001495406,-0.5714285536005691,-0.0001009327976018771
525.6791122018425,2.0000000000000004,6.722636612416247e-20,1.9999999401377955,0.0003460121467020469,-0.5714285543250844,-9.886061334344195e-05
536.6976945540476,2.0000000000000004,0.0,1.999999942570546,0.0003389084025445103,-0.5714285550201559,-9.683097261032171e-05
547.9472336900287,2.0000000000000004,0.0,1.9999999449044312,0.0003319505005947083,-0.5714285556869804,-9.4843000624664e-05
559.4325706169377,2.0,0.0,1.9999999471434693,0.0003251354466650612,-0.5714285563267055,-9.28958419043032e-05
571.1586478126429,2.0,-6.187334569133259e-20,1.9999999492915148,0.0003184603080395671,-0.5714285569404328,-9.098865943987633e-05
583.1305113526224,1.9999999999999998,0.0,1.9999999513522655,0.00031192221221177453,-0.5714285575292187,-8.9120632060507e-05
595.353313081437,2.0,5.935886419745469e-20,1.9999999533292692,0.00030551834564866655,-0.5714285580940769,-8.729095589961901e-05
607.832312829723,2.0,5.814020695310695e-20,1.999999955225929,0.00029924595257991985,-0.5714285586359797,-8.549884404901017e-05
620.57288067765,2.0000000000000004,5.69465691477138e-20,1.9999999570455103,0.000293102333812023,-0.5714285591558599,-8.374352440103963e-05
633.5804992658248,2.0,0.0,1.9999999587911448,0.0002870848455667399,-0.5714285596546128,-8.20242415904971e-05
646.8607661546328,2.0000000000000004,5.463230776970294e-20,1.9999999604658387,0.000281190898343419,-0.5714285601330967,-8.034025712429563e-05
660.4193962330305,2.0,0.0,1.999999962072474,0.0002754179558046614,-0.5714285605921354,-7.869084451561755e-05
674.2622241778342,2.0,0.0,1.9999999636138173,0.00026976353368486395,-0.5714285610325192,-7.707529533853255e-05
688.3952069645496,2.0,0.0,1.9999999650925215,0.00026422519872117166,-0.5714285614550061,-7.549291392033476e-05
702.8244264308346,2.0,5.0282111906910974e-20,1.9999999665111325,0.00025880056760637765,-0.5714285618603235,-7.39430193161079e-05
717.5560918936928,2.0,0.0,1.9999999678720923,0.0002534873059633193,-0.5714285622491692,-7.242494456094836e-05
732.596542821523,2.0,4.8238688548268567e-20,1.999999969177744,0.00024828312734033253,-0.5714285626222124,-7.093803638295214e-05
747.9522515621821,2.0000000000000004,0.0,1.9999999704303348,0.00024318579222732572,-0.5714285629800956,-6.948165492209306e-05
763.6298261282242,2.0,0.0,1.9999999716320214,0.00023819310709205768,-0.5714285633234346,-6.805517345487363e-05
779.6360130405229,2.0,0.0,1.9999999727848725,0.0002333029234361987,-0.5714285636528207,-6.665797812462819e-05
795.9777002314986,2.0,0.0,1.9999999738908727,0.00022851313687077138,-0.5714285639688207,-6.528946767736326e-05
812.6619200091945,2.0000000000000004,-4.348609869686758e-20,1.9999999749519262,0.00022382168621057396,-0.5714285642719789,-6.394905320302112e-05
829.6958520834906,2.0,0.0,1.999999975969859,0.0002192265525871928,-0.5714285645628168,-6.263615788205507e-05
847.0868266557402,2.0,0.0,1.999999976946424,0.00021472575858022744,-0.5714285648418354,-6.135021673720784e-05
864.8423275731718,1.9999999999999998,0.0,1.9999999778833022,0.0002103173673663506,-0.5714285651095149,-6.009067639038589e-05
882.9699955494092,2.0,0.0,1.9999999787821066,0.0002059994818858379,-0.5714285653663161,-5.885699482452511e-05
901.4776314524918,2.0,0.0,1.9999999796443841,0.00020177024402621025,-0.5714285656126811,-5.764864115034578e-05
920.3731996618221,2.0,0.0,1.9999999804716195,0.0001976278338226343,-0.5714285658490341,-5.6465095377895505e-05
939.6648314954691,2.0,0.0,1.9999999812652367,0.0001935704686747403,-0.5714285660757819,-5.530584819278295e-05
959.3608287093147,1.9999999999999998,0.0,1.999999982026602,0.00018959640257951854,-0.5714285662933148,-5.41704007370053e-05
979.4696670695396,2.0,0.0,1.9999999827570258,0.00018570392537996472,-0.5714285665020075,-5.305826439427563e-05
1000.0,1.9999999999999998,0.0,1.999999983457766,0.00018189136202914993,-0.5714285667022189,-5.196896057975711e-05
1020.9606623060465,1.9999999999999998,0.0,1.9999999841300287,0.00017815707186940075,-0.5714285668942939,-5.09020205341145e-05
1042.3606739764011,2.0000000000000004,0.0,1.9999999847749714,0.00017449944792627707,-0.5714285670785633,-4.985698603128815e-05
1064.2092440647245,2.0,0.0,1.9999999853937038,0.00017091691621704482,-0.571428567255344,-4.8833404633441375e-05
1086.5157746525383,1.9999999999999998,3.2525525431977384e-20,1.9999999859872915,0.00016740793507334688,-0.5714285674249403,-4.783083859238482e-05
1109.2898648952228,1.9999999999999998,0.0,1.9999999865567564,0.000163970994477778,-0.5714285675876446,-4.684885556507943e-05
1132.5413151528114,2.0000000000000004,0.0,1.999999987103079,0.00016060461541408152,-0.5714285677437367,-4.5887033884946576e-05
1156.2801312073755,2.0000000000000004,3.056309237434065e-20,1.999999987627199,0.00015730734923068585,-0.5714285678934854,-4.49449578325478e-05
1180.5165285688056,2.0,0.0,1.9999999881300192,0.00015407777701730818,-0.5714285680371483,-4.4022222004945195e-05
1205.2609368708427,2.0,0.0,1.9999999886124056,0.00015091450899435717,-0.571428568174973,-4.311843205073961e-05
1230.5240043592617,2.0,0.0,1.9999999890751878,0.00014781618391486939,-0.5714285683071965,-4.223319540424839e-05
1256.3166024741201,2.0,0.0,1.9999999895191631,0.00014478146847872667,-0.5714285684340465,-4.1366133851064764e-05
1282.64983052806,2.0,0.0,1.9999999899450958,0.00014180905675889797,-0.5714285685557415,-4.051687335968514e-05
1309.5350204826677,2.0,0.0,1.9999999903537187,0.0001388976696394615,-0.5714285686724909,-3.968504846841757e-05
1336.9837418249465,2.0,0.0,1.9999999907457355,0.00013604605426516446,-0.5714285687844959,-3.8870301218618406e-05
1365.0078065460139,2.0,0.0,1.9999999911218211,0.00013325298350228237,-0.5714285688919488,-3.8072281000652106e-05
1393.6192742241421,2.0,0.0,1.999999991482623,0.0001305172554105488,-0.5714285689950351,-3.729064440301394e-05
1422.830457214352,2.0,2.4837461330350045e-20,1.999999991828762,0.00012783769272592513,-0.571428569093932,-3.652505506455003e-05
1452.6539259467813,2.0,0.0,1.9999999921608345,0.00012521314235398976,-0.5714285691888098,-3.577518352971135e-05
1483.1025143361044,1.9999999999999996,0.0,1.9999999924794116,0.00012264247487372873,-0.5714285692798318,-3.504070710677964e-05
1514.189325304352,2.0,0.0,1.999999992785042,0.00012012458405151232,-0.5714285693671548,-3.432130972900352e-05
1545.927736419477,1.9999999999999996,0.0,1.999999993078252,0.00011765838636505103,-0.5714285694509291,-3.3616681818586004e-05
1578.3314056521165,2.0,0.0,1.999999993359546,0.00011524282053712432,-0.5714285695312988,-3.292652015346409e-05
1611.41427725302,2.0,0.0,1.9999999936294086,0.0001128768470788824,-0.5714285696084025,-3.225052773682354e-05
1645.1905877536624,2.0,0.0,1.9999999938883042,0.00011055944784252395,-0.5714285696823727,-3.1588413669292556e-05
1679.6748720926532,2.0,0.0,1.9999999941366784,0.00010828962558315721,-0.5714285697533367,-3.0939893023759206e-05
1714.8819698705393,2.0,0.0,1.999999994374959,0.00010606640352965686,-0.5714285698214169,-3.0304686722759102e-05
1750.827031735725,2.0,0.0,1.999999994603556,0.00010388882496433067,-0.5714285698867302,-2.968252141838019e-05
1787.5255259042356,2.0,0.0,1.999999994822863,0.00010175595281121653,-0.5714285699493894,-2.907312937463329e-05
1824.9932448161524,2.0,1.936417932564227e-20,1.9999999950332576,9.966686923283072e-05,-0.5714285700095021,-2.8476248352237345e-05
1863.2463119315598,2.0,0.0,1.999999995235102,9.762067523519613e-05,-0.5714285700671718,-2.7891621495770325e-05
1902.301188668944,2.0,0.0,1.9999999954287433,9.561649028097886e-05,-0.571428570122498,-2.731899722313682e-05
1942.1746814890264,2.0,0.0,1.9999999956145154,9.365345191056724e-05,-0.5714285701755758,-2.6758129117304925e-05
1982.8839491270714,2.0,0.0,1.999999995792738,9.173071537093067e-05,-0.5714285702264965,-2.6208775820265904e-05
2024.4465099768038,2.0000000000000004,0.0,1.9999999959637178,8.984745325209721e-05,-0.5714285702753479,-2.5670702748160035e-05
2066.880249629082,2.0,0.0,1.9999999961277488,8.800285513109528e-05,-0.5714285703222138,-2.5143674713588053e-05
2110.2034285685945,2.0000000000000004,0.0,1.999999996285114,8.619612722320493e-05,-0.5714285703671753,-2.4627466739905097e-05
2154.4346900318847,2.0,0.0,1.9999999964360837,8.442649204036906e-05,-0.5714285704103096,-2.4121854868676873e-05
2199.593068030075,2.0,0.0,1.9999999965809183,8.26931880566178e-05,-0.5714285704516908,-2.362662515903366e-05
2245.697995539774,2.0,0.0,1.999999996719867,8.09954693803614e-05,-0.5714285704913905,-2.3141562680103253e-05
2292.7693128656488,1.9999999999999998,0.0,1.9999999968531688,7.933260543341126e-05,-0.5714285705294767,-2.2666458695260356e-05
2340.827276178292,2.0,0.0,1.9999999969810534,7.770388063659103e-05,-0.5714285705660153,-2.220110875331172e-05
2389.8925662310503,2.0,0.0,1.999999997103741,7.610859410180177e-05,-0.5714285706010688,-2.1745312600514785e-05
2439.98629725955,2.0,0.0,1.9999999972214426,7.45460593304096e-05,-0.5714285706346979,-2.1298874094402743e-05
2491.1300260677885,2.0000000000000004,1.4186130828541538e-20,1.999999997334361,7.301560391782484e-05,-0.5714285706669602,-2.086160293836793e-05
2543.345761304648,2.0,0.0,1.99999999744269,7.151656926414693e-05,-0.5714285706979114,-2.043330550404198e-05
2596.6559729348696,2.0000000000000004,0.0,1.9999999975466172,7.004831029074963e-05,-0.5714285707276049,-2.0013802940214178e-05
2651.083601908539,2.0,0.0,1.9999999976463205,6.861019516268458e-05,-0.5714285707560915,-1.9602912903624165e-05
2706.652070033241,2.0,0.0,1.9999999977419722,6.720160501678478e-05,-0.5714285707834206,-1.9200458576224224e-05
2763.3852900531697,2.0,0.0,1.9999999978337366,6.582193369534895e-05,-0.5714285708096389,-1.88062667700997e-05
2821.3076759394708,2.0,0.0,1.9999999979217717,6.44705874852946e-05,-0.5714285708347919,-1.842016785294131e-05
2880.4441533962977,2.0,0.0,1.999999998006229,6.314698486266566e-05,-0.5714285708589225,-1.804199567504733e-05
2940.820170587064,2.0,-1.2016884546072419e-20,1.9999999980872543,6.185055624238611e-05,-0.5714285708820727,-1.7671587497824604e-05
3002.4617090855495,2.0,0.0,1.9999999981649867,6.058074373315029e-05,-0.5714285709042818,-1.7308783923757225e-05
3065.3952950565267,2.0,0.0,1.9999999982395602,5.9337000897346316e-05,-0.5714285709255886,-1.695342882781323e-05
3129.6480106707504,2.0,0.0,1.999999998311103,5.811879251590774e-05,-0.5714285709460294,-1.6605369290259354e-05
3195.2475057592137,2.0000000000000004,1.1060018479635374e-20,1.9999999983797385,5.692559435799331e-05,-0.5714285709656395,-1.6264459168834037e-05
3262.2220097116697,2.0,0.0,1.9999999984455845,5.5756892955395044e-05,-0.5714285709844527,-1.5930540844398582e-05
3330.6003436245887,2.0,0.0,1.9999999985087547,5.4612185381577675e-05,-0.5714285710025013,-1.560348153759362e-05
3400.411932703706,2.0,0.0,1.9999999985693575,5.349097903525472e-05,-0.5714285710198165,-1.5283136867215633e-05
3471.6868189265597,2.0,0.0,1.9999999986274977,5.239279142840773e-05,-0.571428571036428,-1.4969368979545064e-05
3544.455673970436,2.0000000000000004,9.970359262842485e-21,1.9999999986832753,5.1317149978657454e-05,-0.5714285710523642,-1.4662046489023795e-05
3618.7498124112803,2.0,0.0,1.9999999987367856,5.026359180589806e-05,-0.571428571067653,-1.4361026230256587e-05
3694.6012051993025,2.0,0.0,1.9999999987881216,4.923166353310589e-05,-0.5714285710823205,-1.4066189580887397e-05
3772.0424934169973,2.0,0.0,1.9999999988373713,4.822092109123826e-05,-0.5714285710963918,-1.3777406026068074e-05
3851.107002325569,2.0,0.0,1.9999999988846195,4.723092952813746e-05,-0.5714285711098913,-1.349455129375356e-05
3931.82875570577,2.0,0.0,1.9999999989299477,4.626126282135811e-05,-0.5714285711228423,-1.3217503663245171e-05
4014.242490499322,2.0,0.0,1.9999999989734338,4.531150369483729e-05,-0.5714285711352667,-1.2946143912810655e-05
4098.383671757261,2.0000000000000004,0.0,1.9999999990151527,4.4381243439328274e-05,-0.5714285711471865,-1.2680358906358317e-05
4184.2885079015805,2.0,0.0,1.999999999055176,4.347008173652095e-05,-0.5714285711586217,-1.2420023353291699e-05
4271.993966306776,2.0000000000000004,0.0,1.999999999093573,4.257762648677328e-05,-0.5714285711695922,-1.216503977705689e-05
4361.537789208006,2.0,8.102531301723033e-21,1.9999999991304094,4.170349364037909e-05,-0.5714285711801169,-1.1915283897251169e-05
4452.958509942656,1.9999999999999998,0.0,1.9999999991657487,4.084730703230053e-05,-0.5714285711902138,-1.1670659152085865e-05
4546.2954695324,2.0,0.0,1.999999999199652,4.000869822029288e-05,-0.5714285711999006,-1.1431056634369394e-05
4641.588833612777,2.0,7.613663710320346e-21,1.9999999992321775,3.9187306326353236e-05,-0.5714285712091934,-1.1196373236100923e-05
4738.879609717651,2.0000000000000004,0.0,1.9999999992633815,3.838277788142411e-05,-0.5714285712181089,-1.0966511604099982e-05
4838.209664925957,2.0,0.0,1.9999999992933168,3.7594766673285234e-05,-0.5714285712266619,-1.0741361906652923e-05
4939.621743878321,2.0,0.0,1.9999999993220359,3.682293359756847e-05,-0.5714285712348673,-1.0520838170733846e-05
5043.159487171359,1.9999999999999998,0.0,1.9999999993495876,3.6066946511831006e-05,-0.5714285712427394,-1.0304841860523143e-05
5148.867450137493,2.0,0.0,1.9999999993760198,3.532648009262489e-05,-0.5714285712502915,-1.0093280026464251e-05
5256.791122018424,2.0,6.7226366124162475e-21,1.999999999401378,3.4601215695500695e-05,-0.5714285712575365,-9.886061627285913e-06
5366.976945540476,2.0,0.0,1.9999999994257054,3.389084121788563e-05,-0.5714285712644873,-9.683097490824463e-06
5479.472336900287,2.0000000000000004,6.44943423159923e-21,1.9999999994490443,3.319505096477643e-05,-0.5714285712711554,-9.484307551608024e-06
5594.325706169378,2.0,0.0,1.9999999994714346,3.2513545517189965e-05,-0.5714285712775528,-9.289584433482849e-06
5711.586478126429,2.0,0.0,1.9999999994929152,3.184603160331441e-05,-0.57142857128369,-9.098866172375542e-06
5831.305113526225,2.0,-6.0603065304768e-21,1.9999999995135227,3.119222197230575e-05,-0.5714285712895778,-8.912063420658785e-06
5953.53313081437,2.0,-5.9358864197454685e-21,1.9999999995332927,3.055183527067551e-05,-0.5714285712952265,-8.729095791621574e-06
6078.32312829723,2.0,0.0,1.9999999995522593,2.992459592121574e-05,-0.5714285713006455,-8.549884548918784e-06
6205.7288067765,2.0,0.0,1.9999999995704552,2.9310234004410347e-05,-0.5714285713058443,-8.37435257268867e-06
6335.804992658248,2.0000000000000004,5.577743712386374e-21,1.9999999995879114,2.870848514228067e-05,-0.5714285713108318,-8.202431602323519e-06
6468.607661546327,2.0,0.0,1.9999999996046585,2.81190903846159e-05,-0.5714285713156166,-8.034025824175971e-06
6604.193962330305,2.0000000000000004,5.3510688302431564e-21,1.9999999996207247,2.754179609753928e-05,-0.5714285713202071,-7.86909187525455e-06
6742.622241778342,2.0,0.0,1.9999999996361382,2.6976353854361835e-05,-0.5714285713246109,-7.70752967267481e-06
6883.9520696454965,2.0,0.0,1.9999999996509252,2.642252032867723e-05,-0.5714285713288357,-7.5492915224792074e-06
7028.244264308346,2.0,0.0,1.9999999996651112,2.5880057189651197e-05,-0.5714285713328889,-7.394302054186056e-06
7175.560918936929,2.0,0.0,1.999999999678721,2.534873099946077e-05,-0.5714285713367774,-7.242494571274505e-06
7325.9654282152305,2.0,0.0,1.9999999996917774,2.482831311283924e-05,-0.5714285713405077,-7.093803746525496e-06
7479.522515621821,2.0,-4.724833221224382e-21,1.9999999997043034,2.431857957868324e-05,-0.5714285713440866,-6.948165593909497e-06
7636.298261282242,2.0,0.0,1.9999999997163203,2.3819311043680094e-05,-0.57142857134752,-6.805517441051456e-06
7796.360130405229,2.0,4.5328199146271236e-21,1.9999999997278488,2.333029265791364e-05,-0.5714285713508139,-6.665805178218654e-06
7959.777002314986,2.0000000000000004,0.0,1.9999999997389089,2.2851313982407936e-05,-0.571428571353974,-6.528954128074167e-06
8126.6192000919455,2.0,0.0,1.9999999997495193,2.238216889856936e-05,-0.5714285713570055,-6.394905399591246e-06
8296.958520834907,2.0,0.0,1.9999999997596987,2.1922655519487505e-05,-0.5714285713599138,-6.2636158627107155e-06
8470.868266557402,2.0,0.0,1.9999999997694642,2.1472576103057485e-05,-0.5714285713627041,-6.135021743730709e-06
8648.423275731719,2.0,4.086235760438745e-21,1.999999999778833,2.1031736966885584e-05,-0.5714285713653808,-6.009067704824452e-06
8829.699955494092,2.0,0.0,1.999999999787821,2.059994840494211e-05,-0.5714285713679489,-5.885699544269174e-06
9014.776314524917,2.0,0.0,1.999999999796444,2.017702460592533e-05,-0.5714285713704125,-5.764871449079137e-06
9203.73199661822,2.0,0.0,1.9999999998047162,1.9762783573301335e-05,-0.571428571372776,-5.6465095923718095e-06
9396.648314954691,2.0,0.0,1.9999999998126523,1.9357047046985632e-05,-0.5714285713750435,-5.530584870567323e-06
9593.608287093148,2.0,0.0,1.999999999820266,1.8959640426632586e-05,-0.5714285713772188,-5.417040121895024e-06
9794.696670695395,1.9999999999999998,0.0,1.9999999998275702,1.8570392696499826e-05,-0.5714285713793058,-5.305826484714236e-06
10000.0,2.0,0.0,1.9999999998345777,1.818913635185502e-05,-0.5714285713813079,-5.1968961005300055e-06
10209.606623060476,2.0,0.0,1.9999999998413003,1.7815707326893764e-05,-0.5714285713832287,-5.090202093398218e-06
10423.60673976401,2.0,0.0,1.9999999998477498,1.7449944924137283e-05,-0.5714285713850713,-4.98569854975351e-06
10642.092440647246,2.0,0.0,1.999999999853937,1.7091691745279404e-05,-0.5714285713868391,-4.883340498651258e-06
10865.157746525372,2.0,0.0,1.999999999859873,1.6740793623453717e-05,-0.5714285713885351,-4.783083892415347e-06
11092.898648952229,2.0,0.0,1.9999999998655675,1.6397099556890752e-05,-0.5714285713901621,-4.684885587683071e-06
11325.413151528126,2.0,0.0,1.9999999998710307,1.6060461643937736e-05,-0.571428571391723,-4.588703326839353e-06
11562.801312073754,2.0,0.0,1.999999999876272,1.573073501941204e-05,-0.5714285713932205,-4.494495719832013e-06
11805.165285688056,2.0,0.0,1.9999999998813003,1.5407777792261383e-05,-0.5714285713946572,-4.402222226360395e-06
12052.609368708414,2.0,0.0,1.999999999886124,1.5091450984504119e-05,-0.5714285713960354,-4.311843138429748e-06
12305.240043592616,2.0,0.0,1.9999999998907518,1.4781618471422709e-05,-0.5714285713973576,-4.223319563263631e-06
12563.166024741215,2.0,0.0,1.9999999998951916,1.4478146922985486e-05,-0.5714285713986262,-4.136613406567282e-06
12826.498305280598,2.0,0.0,1.9999999998994509,1.4180905746470689e-05,-0.5714285713998432,-4.0516873561344826e-06
13095.350204826676,2.0,0.0,1.9999999999035372,1.3889767030268528e-05,-0.5714285714010106,-3.968504865791008e-06
13369.837418249452,2.0,0.0,1.9999999999074574,1.3604605488837261e-05,-0.5714285714021305,-3.887030139667789e-06
13650.078065460139,2.0,0.0,1.9999999999112181,1.3325298408788906e-05,-0.5714285714032051,-3.8072281167968307e-06
13936.192742241436,1.9999999999999998,0.0,1.9999999999148261,1.305172559608227e-05,-0.5714285714042361,-3.7290644560235054e-06
14228.30457214352,2.0,2.4837461330350045e-21,1.9999999999182878,1.2783769324299828e-05,-0.571428571405225,-3.652520073143751e-06
14526.539259467812,2.0,0.0,1.9999999999216083,1.2521314283986522e-05,-0.5714285714061739,-3.5775183668532912e-06
14831.025143361028,2.0,0.0,1.9999999999247942,1.2264247533028893e-05,-0.5714285714070839,-3.504070723722541e-06
15141.89325304352,2.0,0.0,1.9999999999278504,1.2012458448052581e-05,-0.5714285714079573,-3.43213098515788e-06
15459.277364194786,2.0,0.0,1.9999999999307825,1.1765838676817972e-05,-0.571428571408795,-3.3616681933765634e-06
15783.314056521165,2.0,0.0,1.9999999999335956,1.1524282091593035e-05,-0.5714285714095987,-3.292652026169438e-06
16114.142772530198,2.0,0.0,1.999999999936294,1.1287684743483307e-05,-0.5714285714103697,-3.225052783852373e-06
16451.905877536607,2.0,0.0,1.999999999938883,1.105594481769984e-05,-0.5714285714111095,-3.158841376485668e-06
16796.74872092653,1.9999999999999998,0.0,1.9999999999413667,1.08289625897451e-05,-0.5714285714118191,-3.0939893113557422e-06
17148.81969870541,2.0,0.0,1.9999999999437497,1.0606640382498755e-05,-0.5714285714124998,-3.0304686807139297e-06
17508.270317357234,2.0000000000000004,0.0,1.9999999999460358,1.0388882524184275e-05,-0.571428571413153,-2.968266701682164e-06
17875.255259042355,2.0,0.0,1.9999999999482285,1.0175595307198476e-05,-0.5714285714137796,-2.90731294491385e-06
18249.932448161504,2.0,0.0,1.9999999999503326,9.966686947786558e-06,-0.5714285714143807,-2.8476248422247307e-06
18632.4631193156,2.0000000000000004,1.8966626277161695e-21,1.9999999999523512,9.762067546544667e-06,-0.5714285714149574,-2.7891767080708477e-06
19023.01188668946,2.0,0.0,1.9999999999542875,9.561649049733708e-06,-0.5714285714155106,-2.7318997284953448e-06
